FileName,TrackLength,Frequency
tracked_Traj_Round2_Set1008.nd2_crop,7.5,0
tracked_Traj_Round2_Set1008.nd2_crop,12.5,138
tracked_Traj_Round2_Set1008.nd2_crop,17.5,58
tracked_Traj_Round2_Set1008.nd2_crop,22.5,16
tracked_Traj_Round2_Set1008.nd2_crop,27.5,8
tracked_Traj_Round2_Set1008.nd2_crop,32.5,8
tracked_Traj_Round2_Set1008.nd2_crop,37.5,2
tracked_Traj_Round2_Set1008.nd2_crop,42.5,0
tracked_Traj_Round2_Set1008.nd2_crop,47.5,1
tracked_Traj_Round2_Set1008.nd2_crop,52.5,2
tracked_Traj_Round2_Set1008.nd2_crop,57.5,1
tracked_Traj_Round2_Set1008.nd2_crop,62.5,2
tracked_Traj_Round2_Set1008.nd2_crop,67.5,2
tracked_Traj_Round2_Set1008.nd2_crop,72.5,0
tracked_Traj_Round2_Set1008.nd2_crop,77.5,0
tracked_Traj_Round2_Set1008.nd2_crop,82.5,0
tracked_Traj_Round2_Set1008.nd2_crop,87.5,0
tracked_Traj_Round2_Set1008.nd2_crop,92.5,0
tracked_Traj_Round2_Set1008.nd2_crop,97.5,0
tracked_Traj_Round2_Set1009.nd2_crop,2.5,0
tracked_Traj_Round2_Set1009.nd2_crop,7.5,0
tracked_Traj_Round2_Set1009.nd2_crop,12.5,187
tracked_Traj_Round2_Set1009.nd2_crop,17.5,61
tracked_Traj_Round2_Set1009.nd2_crop,22.5,20
tracked_Traj_Round2_Set1009.nd2_crop,27.5,2
tracked_Traj_Round2_Set1009.nd2_crop,32.5,1
tracked_Traj_Round2_Set1009.nd2_crop,37.5,5
tracked_Traj_Round2_Set1009.nd2_crop,42.5,3
tracked_Traj_Round2_Set1009.nd2_crop,47.5,3
tracked_Traj_Round2_Set1009.nd2_crop,52.5,2
tracked_Traj_Round2_Set1009.nd2_crop,57.5,0
tracked_Traj_Round2_Set1009.nd2_crop,62.5,0
tracked_Traj_Round2_Set1009.nd2_crop,67.5,0
tracked_Traj_Round2_Set1009.nd2_crop,72.5,0
tracked_Traj_Round2_Set1009.nd2_crop,77.5,0
tracked_Traj_Round2_Set1009.nd2_crop,82.5,1
tracked_Traj_Round2_Set1009.nd2_crop,87.5,0
tracked_Traj_Round2_Set1009.nd2_crop,92.5,0
tracked_Traj_Round2_Set1009.nd2_crop,97.5,0
tracked_Traj_Round2_Set1010.nd2_crop,2.5,0
tracked_Traj_Round2_Set1010.nd2_crop,7.5,0
tracked_Traj_Round2_Set1010.nd2_crop,12.5,95
tracked_Traj_Round2_Set1010.nd2_crop,17.5,32
tracked_Traj_Round2_Set1010.nd2_crop,22.5,7
tracked_Traj_Round2_Set1010.nd2_crop,27.5,6
tracked_Traj_Round2_Set1010.nd2_crop,32.5,4
tracked_Traj_Round2_Set1010.nd2_crop,37.5,1
tracked_Traj_Round2_Set1010.nd2_crop,42.5,3
tracked_Traj_Round2_Set1010.nd2_crop,47.5,0
tracked_Traj_Round2_Set1010.nd2_crop,52.5,1
tracked_Traj_Round2_Set1010.nd2_crop,57.5,0
tracked_Traj_Round2_Set1010.nd2_crop,62.5,0
tracked_Traj_Round2_Set1010.nd2_crop,67.5,0
tracked_Traj_Round2_Set1010.nd2_crop,72.5,1
tracked_Traj_Round2_Set1010.nd2_crop,77.5,0
tracked_Traj_Round2_Set1010.nd2_crop,82.5,0
tracked_Traj_Round2_Set1010.nd2_crop,87.5,0
tracked_Traj_Round2_Set1010.nd2_crop,92.5,0
tracked_Traj_Round2_Set1010.nd2_crop,97.5,0
tracked_Traj_Round2_Set1011.nd2_crop,2.5,0
tracked_Traj_Round2_Set1011.nd2_crop,7.5,0
tracked_Traj_Round2_Set1011.nd2_crop,12.5,126
tracked_Traj_Round2_Set1011.nd2_crop,17.5,36
tracked_Traj_Round2_Set1011.nd2_crop,22.5,9
tracked_Traj_Round2_Set1011.nd2_crop,27.5,2
tracked_Traj_Round2_Set1011.nd2_crop,32.5,3
tracked_Traj_Round2_Set1011.nd2_crop,37.5,0
tracked_Traj_Round2_Set1011.nd2_crop,42.5,4
tracked_Traj_Round2_Set1011.nd2_crop,47.5,0
tracked_Traj_Round2_Set1011.nd2_crop,52.5,0
tracked_Traj_Round2_Set1011.nd2_crop,57.5,1
tracked_Traj_Round2_Set1011.nd2_crop,62.5,0
tracked_Traj_Round2_Set1011.nd2_crop,67.5,1
tracked_Traj_Round2_Set1011.nd2_crop,72.5,0
tracked_Traj_Round2_Set1011.nd2_crop,77.5,0
tracked_Traj_Round2_Set1011.nd2_crop,82.5,0
tracked_Traj_Round2_Set1011.nd2_crop,87.5,0
tracked_Traj_Round2_Set1011.nd2_crop,92.5,0
tracked_Traj_Round2_Set1011.nd2_crop,97.5,0
tracked_Traj_Round2_Set1012.nd2_crop,2.5,0
tracked_Traj_Round2_Set1012.nd2_crop,7.5,0
tracked_Traj_Round2_Set1012.nd2_crop,12.5,76
tracked_Traj_Round2_Set1012.nd2_crop,17.5,12
tracked_Traj_Round2_Set1012.nd2_crop,22.5,10
tracked_Traj_Round2_Set1012.nd2_crop,27.5,3
tracked_Traj_Round2_Set1012.nd2_crop,32.5,6
tracked_Traj_Round2_Set1012.nd2_crop,37.5,1
tracked_Traj_Round2_Set1012.nd2_crop,42.5,1
tracked_Traj_Round2_Set1012.nd2_crop,47.5,0
tracked_Traj_Round2_Set1012.nd2_crop,52.5,0
tracked_Traj_Round2_Set1012.nd2_crop,57.5,0
tracked_Traj_Round2_Set1012.nd2_crop,62.5,0
tracked_Traj_Round2_Set1012.nd2_crop,67.5,1
tracked_Traj_Round2_Set1012.nd2_crop,72.5,0
tracked_Traj_Round2_Set1012.nd2_crop,77.5,1
tracked_Traj_Round2_Set1012.nd2_crop,82.5,0
tracked_Traj_Round2_Set1012.nd2_crop,87.5,0
tracked_Traj_Round2_Set1012.nd2_crop,92.5,0
tracked_Traj_Round2_Set1012.nd2_crop,97.5,0
