FileName,TrackLength,Frequency
tracked_Traj_Posteior_Set4018.nd2_crop.tif,92.5,0
tracked_Traj_Posteior_Set4018.nd2_crop.tif,97.5,1
tracked_Traj_Anterior_Set4016.nd2_crop.tif,2.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,7.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,12.5,201
tracked_Traj_Anterior_Set4016.nd2_crop.tif,17.5,55
tracked_Traj_Anterior_Set4016.nd2_crop.tif,22.5,18
tracked_Traj_Anterior_Set4016.nd2_crop.tif,27.5,15
tracked_Traj_Anterior_Set4016.nd2_crop.tif,32.5,7
tracked_Traj_Anterior_Set4016.nd2_crop.tif,37.5,2
tracked_Traj_Anterior_Set4016.nd2_crop.tif,42.5,3
tracked_Traj_Anterior_Set4016.nd2_crop.tif,47.5,2
tracked_Traj_Anterior_Set4016.nd2_crop.tif,52.5,2
tracked_Traj_Anterior_Set4016.nd2_crop.tif,57.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,62.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,67.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,72.5,2
tracked_Traj_Anterior_Set4016.nd2_crop.tif,77.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,82.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,87.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,92.5,0
tracked_Traj_Anterior_Set4016.nd2_crop.tif,97.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,2.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,7.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,12.5,152
tracked_Traj_Middle_Set4017.nd2_crop.tif,17.5,46
tracked_Traj_Middle_Set4017.nd2_crop.tif,22.5,24
tracked_Traj_Middle_Set4017.nd2_crop.tif,27.5,7
tracked_Traj_Middle_Set4017.nd2_crop.tif,32.5,6
tracked_Traj_Middle_Set4017.nd2_crop.tif,37.5,1
tracked_Traj_Middle_Set4017.nd2_crop.tif,42.5,4
tracked_Traj_Middle_Set4017.nd2_crop.tif,47.5,5
tracked_Traj_Middle_Set4017.nd2_crop.tif,52.5,3
tracked_Traj_Middle_Set4017.nd2_crop.tif,57.5,1
tracked_Traj_Middle_Set4017.nd2_crop.tif,62.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,67.5,1
tracked_Traj_Middle_Set4017.nd2_crop.tif,72.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,77.5,0
tracked_Traj_Middle_Set4017.nd2_crop.tif,82.5,1
tracked_Traj_Middle_Set4017.nd2_crop.tif,87.5,1
tracked_Traj_Middle_Set4017.nd2_crop.tif,92.5,0
