FileName,TrackLength,Frequency
tracked_Traj_PB_em3001.nd2_crop,62.5,0
tracked_Traj_PB_em3001.nd2_crop,67.5,0
tracked_Traj_PB_em3001.nd2_crop,72.5,0
tracked_Traj_PB_em3001.nd2_crop,77.5,2
tracked_Traj_PB_em3001.nd2_crop,82.5,1
tracked_Traj_PB_em3001.nd2_crop,87.5,0
tracked_Traj_PB_em3001.nd2_crop,92.5,0
tracked_Traj_PB_em3001.nd2_crop,97.5,0
tracked_Traj_PB_em4_.nd2_crop,2.5,0
tracked_Traj_PB_em4_.nd2_crop,7.5,0
tracked_Traj_PB_em4_.nd2_crop,12.5,73
tracked_Traj_PB_em4_.nd2_crop,17.5,34
tracked_Traj_PB_em4_.nd2_crop,22.5,14
tracked_Traj_PB_em4_.nd2_crop,27.5,5
tracked_Traj_PB_em4_.nd2_crop,32.5,3
tracked_Traj_PB_em4_.nd2_crop,37.5,4
tracked_Traj_PB_em4_.nd2_crop,42.5,0
tracked_Traj_PB_em4_.nd2_crop,47.5,0
tracked_Traj_PB_em4_.nd2_crop,52.5,0
tracked_Traj_PB_em4_.nd2_crop,57.5,1
tracked_Traj_PB_em4_.nd2_crop,62.5,0
tracked_Traj_PB_em4_.nd2_crop,67.5,0
tracked_Traj_PB_em4_.nd2_crop,72.5,0
tracked_Traj_PB_em4_.nd2_crop,77.5,0
tracked_Traj_PB_em4_.nd2_crop,82.5,0
tracked_Traj_PB_em4_.nd2_crop,87.5,0
tracked_Traj_PB_em4_.nd2_crop,92.5,0
tracked_Traj_PB_em4_.nd2_crop,97.5,0
tracked_Traj_PB_em4_001.nd2_crop,2.5,0
tracked_Traj_PB_em4_001.nd2_crop,7.5,0
tracked_Traj_PB_em4_001.nd2_crop,12.5,63
tracked_Traj_PB_em4_001.nd2_crop,17.5,23
tracked_Traj_PB_em4_001.nd2_crop,22.5,9
tracked_Traj_PB_em4_001.nd2_crop,27.5,7
tracked_Traj_PB_em4_001.nd2_crop,32.5,4
tracked_Traj_PB_em4_001.nd2_crop,37.5,3
tracked_Traj_PB_em4_001.nd2_crop,42.5,3
tracked_Traj_PB_em4_001.nd2_crop,47.5,0
tracked_Traj_PB_em4_001.nd2_crop,52.5,0
tracked_Traj_PB_em4_001.nd2_crop,57.5,0
tracked_Traj_PB_em4_001.nd2_crop,62.5,1
tracked_Traj_PB_em4_001.nd2_crop,67.5,0
tracked_Traj_PB_em4_001.nd2_crop,72.5,0
tracked_Traj_PB_em4_001.nd2_crop,77.5,1
tracked_Traj_PB_em4_001.nd2_crop,82.5,0
tracked_Traj_PB_em4_001.nd2_crop,87.5,0
tracked_Traj_PB_em4_001.nd2_crop,92.5,0
tracked_Traj_PB_em4_001.nd2_crop,97.5,0
