Trajectory,cell_label,n_frames,D,r_squared,filtered,D_err
8405,62,2,,,short,
8406,58,5,,,short,
8407,63,2,,,short,
8408,68,4,,,short,
8409,71,4,,,short,
8410,71,3,,,short,
8411,73,2,,,short,
8412,62,11,0.03614951779731792,0.9624430330165984,ok,0.0035705099157953496
8413,83,2,,,short,
8414,76,15,0.033287781769115225,0.8855632285233233,ok,0.004522815246895065
8415,68,2,,,short,
8416,71,2,,,short,
8417,76,2,,,short,
8418,81,2,,,short,
8419,84,3,,,short,
8420,72,3,,,short,
8421,75,5,,,short,
8422,79,2,,,short,
8423,73,25,0.012908809179775473,0.9487978217976973,ok,0.0009995909143423784
8424,83,2,,,short,
8425,78,3,,,short,
8426,76,3,,,short,
8427,80,2,,,short,
8428,82,2,,,short,
8429,75,3,,,short,
8430,68,2,,,short,
8431,84,5,,,short,
8432,86,6,,,short,
8433,82,6,,,short,
8434,93,2,,,short,
8435,91,5,,,short,
8436,95,7,,,short,
8437,86,3,,,short,
8438,89,5,,,short,
8439,90,6,,,short,
8440,91,6,,,short,
8441,92,2,,,short,
8442,81,3,,,short,
8443,98,7,,,short,
8444,77,2,,,short,
8445,102,2,,,short,
8446,99,6,,,short,
8447,89,2,,,short,
8448,98,2,,,short,
8449,98,2,,,short,
8450,98,2,,,short,
8451,81,2,,,short,
8452,103,2,,,short,
8453,93,3,,,short,
8454,98,4,,,short,
8455,77,2,,,short,
8456,82,6,,,short,
8457,98,2,,,short,
8458,110,2,,,short,
8459,103,2,,,short,
8460,95,4,,,short,
8461,82,19,0.016395298418148106,0.9670449581961408,ok,0.0010088711848450923
8462,82,2,,,short,
8463,91,5,,,short,
8464,104,2,,,short,
8465,96,2,,,short,
8466,114,2,,,short,
8467,115,2,,,short,
8468,104,2,,,short,
8469,101,2,,,short,
8470,85,3,,,short,
8471,114,3,,,short,
8472,123,3,,,short,
8473,114,3,,,short,
8474,114,2,,,short,
8475,114,2,,,short,
8476,113,4,,,short,
8477,118,19,0.01879239340081109,0.9568949662763302,ok,0.001329513342148034
8478,107,25,0.015830284484076557,0.9900042128262656,ok,0.0005302216376413317
8479,118,5,,,short,
8480,124,2,,,short,
8481,126,2,,,short,
8482,125,3,,,short,
8483,119,3,,,short,
8484,127,2,,,short,
8485,127,3,,,short,
8486,144,2,,,short,
8487,139,2,,,short,
8488,151,2,,,short,
8489,134,3,,,short,
8490,153,2,,,short,
8491,153,3,,,short,
8492,147,3,,,short,
8493,3,5,,,short,
8494,25,24,0.0023878845186385577,0.7165001337355612,ok,0.000500680126646247
8495,23,2,,,short,
8496,35,2,,,short,
8497,23,2,,,short,
8498,38,2,,,short,
8499,38,2,,,short,
8500,42,2,,,short,
8501,42,2,,,short,
8502,43,2,,,short,
8503,34,2,,,short,
8504,34,4,,,short,
8505,45,2,,,short,
8506,52,2,,,short,
8507,45,2,,,short,
8508,49,5,,,short,
8509,47,2,,,short,
8510,47,3,,,short,
8511,47,4,,,short,
8512,45,2,,,short,
8513,47,2,,,short,
8514,50,4,,,short,
8515,47,2,,,short,
8516,53,5,,,short,
8517,59,2,,,short,
8518,52,3,,,short,
8519,60,6,,,short,
8520,59,3,,,short,
8521,60,5,,,short,
8522,60,2,,,short,
8523,53,3,,,short,
8524,58,2,,,short,
8525,62,2,,,short,
8526,60,5,,,short,
8527,55,2,,,short,
8528,64,2,,,short,
8529,62,2,,,short,
8530,61,2,,,short,
8531,53,2,,,short,
8532,63,6,,,short,
8533,60,2,,,short,
8534,68,2,,,short,
8535,64,3,,,short,
8536,67,2,,,short,
8537,58,9,,,short,
8538,64,2,,,short,
8539,64,2,,,short,
8540,68,2,,,short,
8541,74,2,,,short,
8542,68,3,,,short,
8543,66,8,,,short,
8544,70,2,,,short,
8545,80,2,,,short,
8546,74,6,,,short,
8547,80,3,,,short,
8548,75,4,,,short,
8549,75,2,,,short,
8550,87,6,,,short,
8551,83,2,,,short,
8552,92,2,,,short,
8553,77,3,,,short,
8554,92,2,,,short,
8555,72,3,,,short,
8556,94,2,,,short,
8558,92,2,,,short,
8559,89,6,,,short,
8560,88,4,,,short,
8561,95,4,,,short,
8562,89,5,,,short,
8563,96,2,,,short,
8564,98,7,,,short,
8565,98,3,,,short,
8566,102,2,,,short,
8567,100,4,,,short,
8568,88,2,,,short,
8569,91,5,,,short,
8570,98,2,,,short,
8571,96,3,,,short,
8572,95,2,,,short,
8573,99,2,,,short,
8574,95,2,,,short,
8575,82,2,,,short,
8576,82,2,,,short,
8577,107,3,,,short,
8578,82,4,,,short,
8579,120,5,,,short,
8580,107,2,,,short,
8581,113,3,,,short,
8582,123,2,,,short,
8583,115,2,,,short,
8584,120,6,,,short,
8585,115,2,,,short,
8586,115,2,,,short,
8587,113,5,,,short,
8588,110,6,,,short,
8589,122,2,,,short,
8590,118,2,,,short,
8591,120,2,,,short,
8592,127,2,,,short,
8593,109,3,,,short,
8594,124,2,,,short,
8595,110,2,,,short,
8596,125,4,,,short,
8597,127,4,,,short,
8598,132,2,,,short,
8599,125,2,,,short,
8600,135,2,,,short,
8601,133,12,0.048529160387361686,0.9664599103293957,ok,0.004043039501400325
8602,142,2,,,short,
8603,132,2,,,short,
8604,133,5,,,short,
8605,148,2,,,short,
8606,148,2,,,short,
8607,150,2,,,short,
8608,136,10,0.017611328014861077,0.9762957541578513,ok,0.0013720988389608736
8609,156,2,,,short,
8610,147,2,,,short,
8611,14,3,,,short,
8612,12,2,,,short,
8613,16,2,,,short,
8614,26,3,,,short,
8615,29,2,,,short,
8616,23,3,,,short,
8617,34,4,,,short,
8618,35,2,,,short,
8619,37,3,,,short,
8620,39,2,,,short,
8621,43,4,,,short,
8622,43,2,,,short,
8623,45,2,,,short,
8624,45,2,,,short,
8626,48,2,,,short,
8627,42,8,,,short,
8628,42,2,,,short,
8629,46,2,,,short,
8630,45,4,,,short,
8631,55,3,,,short,
8632,47,3,,,short,
8633,53,3,,,short,
8634,52,2,,,short,
8635,62,3,,,short,
8636,55,4,,,short,
8637,62,3,,,short,
8638,66,3,,,short,
8639,65,2,,,short,
8640,62,4,,,short,
8641,66,2,,,short,
8642,70,20,0.012626428085663817,0.9546690119245651,ok,0.0009171290304477324
8643,68,2,,,short,
8644,69,2,,,short,
8645,74,3,,,short,
8646,56,7,,,short,
8647,76,3,,,short,
8648,74,2,,,short,
8649,73,3,,,short,
8650,70,11,0.014183861148198095,0.9645238942446241,ok,0.0013601160836195535
8651,71,2,,,short,
8652,70,2,,,short,
8653,82,4,,,short,
8654,77,2,,,short,
8655,90,2,,,short,
8656,76,5,,,short,
8657,86,2,,,short,
8658,88,2,,,short,
8659,87,3,,,short,
8660,94,4,,,short,
8661,86,2,,,short,
8662,92,5,,,short,
8663,87,3,,,short,
8664,86,4,,,short,
8665,84,3,,,short,
8666,102,10,0.04916227691690605,0.562298729143734,ok,0.021687393120704092
8667,99,3,,,short,
8668,94,2,,,short,
8669,108,4,,,short,
8670,108,3,,,short,
8671,98,5,,,short,
8672,104,4,,,short,
8673,95,5,,,short,
8674,116,3,,,short,
8675,110,3,,,short,
8676,114,2,,,short,
8677,107,2,,,short,
8678,101,2,,,short,
8679,114,2,,,short,
8680,102,22,0.017604160028940666,0.9976366532778723,ok,0.0002856087773443049
8681,121,2,,,short,
8682,123,2,,,short,
8683,125,2,,,short,
8684,122,2,,,short,
8685,133,3,,,short,
8686,137,4,,,short,
8687,147,2,,,short,
8688,147,3,,,short,
8689,2,3,,,short,
8690,18,3,,,short,
8691,25,3,,,short,
8692,22,2,,,short,
8693,16,3,,,short,
8694,38,2,,,short,
8695,30,3,,,short,
8696,42,3,,,short,
8697,43,2,,,short,
8698,43,2,,,short,
8699,34,3,,,short,
8700,38,6,,,short,
8701,41,2,,,short,
8702,43,2,,,short,
8703,49,5,,,short,
8704,47,3,,,short,
8705,47,2,,,short,
8706,45,3,,,short,
8707,49,2,,,short,
8708,47,2,,,short,
8709,53,4,,,short,
8710,52,3,,,short,
8711,53,2,,,short,
8712,52,3,,,short,
8713,53,2,,,short,
8714,55,2,,,short,
8715,55,2,,,short,
8716,52,4,,,short,
8717,52,2,,,short,
8718,55,2,,,short,
8719,53,3,,,short,
8720,51,2,,,short,
8721,56,2,,,short,
8722,55,2,,,short,
8723,58,2,,,short,
8724,60,2,,,short,
8725,52,2,,,short,
8726,60,4,,,short,
8727,57,5,,,short,
8728,53,2,,,short,
8729,60,2,,,short,
8730,63,3,,,short,
8731,58,9,,,short,
8732,64,3,,,short,
8733,62,2,,,short,
8734,62,3,,,short,
8735,62,3,,,short,
8736,60,3,,,short,
8737,63,2,,,short,
8738,56,4,,,short,
8739,63,2,,,short,
8740,60,4,,,short,
8741,63,3,,,short,
8742,66,6,,,short,
8743,66,3,,,short,
8744,64,2,,,short,
8745,62,3,,,short,
8746,74,2,,,short,
8747,68,4,,,short,
8748,73,4,,,short,
8749,73,2,,,short,
8750,58,5,,,short,
8751,68,3,,,short,
8752,73,5,,,short,
8753,71,3,,,short,
8754,72,22,0.05075381814670443,0.9936039101557748,ok,0.0013573695077526821
8755,74,3,,,short,
8756,78,3,,,short,
8757,71,5,,,short,
8758,67,3,,,short,
8759,81,2,,,short,
8760,71,2,,,short,
8761,67,5,,,short,
8762,83,3,,,short,
8763,84,10,0.09341081454686725,0.9748961639312556,ok,0.007494765029472215
8764,75,5,,,short,
8765,72,2,,,short,
8766,74,5,,,short,
8767,71,2,,,short,
8768,76,2,,,short,
8769,84,4,,,short,
8770,88,2,,,short,
8771,86,3,,,short,
8772,87,3,,,short,
8773,74,2,,,short,
8774,88,7,,,short,
8775,77,3,,,short,
8776,81,5,,,short,
8777,82,2,,,short,
8778,87,2,,,short,
8779,86,2,,,short,
8780,91,2,,,short,
8781,82,5,,,short,
8782,90,2,,,short,
8783,91,2,,,short,
8784,92,2,,,short,
8785,99,3,,,short,
8786,89,2,,,short,
8787,81,2,,,short,
8788,88,2,,,short,
8789,104,2,,,short,
8790,104,3,,,short,
8791,95,5,,,short,
8792,97,2,,,short,
8793,82,2,,,short,
8794,97,2,,,short,
8795,98,3,,,short,
8796,114,3,,,short,
8797,96,5,,,short,
8798,105,4,,,short,
8799,82,2,,,short,
8800,101,3,,,short,
8801,115,2,,,short,
8802,115,3,,,short,
8803,114,3,,,short,
8804,112,7,,,short,
8805,109,2,,,short,
8806,118,2,,,short,
8807,119,2,,,short,
8808,126,3,,,short,
8809,124,3,,,short,
8810,127,2,,,short,
8811,121,2,,,short,
8812,122,3,,,short,
8813,134,11,0.13800748559305223,0.9516057034783021,ok,0.01556113267518711
8814,125,3,,,short,
8815,132,2,,,short,
8816,144,2,,,short,
8817,135,3,,,short,
8818,148,5,,,short,
8819,156,2,,,short,
8820,152,2,,,short,
8821,138,2,,,short,
8822,152,2,,,short,
8823,153,2,,,short,
8824,157,3,,,short,
8825,2,2,,,short,
8826,3,12,0.14575384640839445,0.966277780812685,ok,0.012177050350485101
8827,2,3,,,short,
8828,14,4,,,short,
8829,16,2,,,short,
8830,27,11,0.054829859997663696,0.9714795403315039,ok,0.004697301986370644
8831,18,3,,,short,
8832,21,2,,,short,
8833,29,3,,,short,
8834,29,2,,,short,
8835,22,2,,,short,
8836,23,3,,,short,
8837,31,9,,,short,
8838,37,2,,,short,
8839,39,2,,,short,
8840,38,2,,,short,
8841,37,4,,,short,
8842,45,2,,,short,
8843,47,2,,,short,
8844,45,4,,,short,
8845,42,2,,,short,
8846,42,2,,,short,
8847,45,2,,,short,
8848,49,6,,,short,
8849,47,2,,,short,
8850,52,3,,,short,
8851,49,2,,,short,
8852,50,2,,,short,
8853,47,2,,,short,
8854,45,2,,,short,
8855,47,2,,,short,
8856,53,4,,,short,
8857,53,2,,,short,
8858,59,2,,,short,
8859,53,2,,,short,
8860,52,2,,,short,
8861,52,3,,,short,
8862,53,3,,,short,
8863,58,2,,,short,
8864,58,11,0.05709554219962405,0.9517544724874224,ok,0.006427444516802645
8865,53,3,,,short,
8866,58,2,,,short,
8867,62,5,,,short,
8868,60,7,,,short,
8869,63,4,,,short,
8870,58,2,,,short,
8871,61,2,,,short,
8872,64,4,,,short,
8873,58,2,,,short,
8874,58,8,,,short,
8875,71,4,,,short,
8876,58,2,,,short,
8877,72,7,,,short,
8878,67,21,0.068750488772867,0.9794367565512374,ok,0.0033205661212287532
8879,75,13,0.06747509478853309,0.9594916871521915,ok,0.005660038003702782
8880,62,4,,,short,
8881,74,2,,,short,
8882,74,2,,,short,
8883,84,5,,,short,
8884,77,4,,,short,
8885,74,2,,,short,
8886,73,3,,,short,
8887,68,2,,,short,
8888,82,2,,,short,
8889,83,3,,,short,
8890,83,2,,,short,
8891,75,2,,,short,
8892,86,3,,,short,
8893,88,3,,,short,
8894,75,4,,,short,
8895,87,2,,,short,
8896,80,2,,,short,
8897,75,3,,,short,
8898,87,2,,,short,
8899,92,2,,,short,
8900,87,4,,,short,
8901,82,2,,,short,
8902,92,2,,,short,
8903,96,3,,,short,
8904,93,2,,,short,
8905,96,3,,,short,
8906,98,2,,,short,
8907,104,2,,,short,
8908,95,2,,,short,
8909,104,2,,,short,
8910,82,2,,,short,
8911,101,2,,,short,
8912,85,3,,,short,
8913,96,2,,,short,
8914,98,3,,,short,
8915,82,5,,,short,
8916,105,2,,,short,
8917,98,3,,,short,
8918,96,3,,,short,
8919,98,2,,,short,
8920,82,12,0.029941605209945092,0.9229435547487393,ok,0.0038690736441527648
8921,82,6,,,short,
8922,105,3,,,short,
8923,107,2,,,short,
8924,101,2,,,short,
8925,112,2,,,short,
8926,116,3,,,short,
8927,101,2,,,short,
8928,115,2,,,short,
8929,114,2,,,short,
8930,124,2,,,short,
8931,122,2,,,short,
8932,127,2,,,short,
8933,125,4,,,short,
8934,127,4,,,short,
8935,132,2,,,short,
8936,119,2,,,short,
8937,143,2,,,short,
8938,125,2,,,short,
8939,132,21,0.003792305816548898,0.9080178389254718,ok,0.0004023339762464998
8940,134,2,,,short,
8941,139,2,,,short,
8942,149,2,,,short,
8943,148,14,0.009857824803934868,0.7974101943868793,ok,0.0020284923051430157
8944,147,8,,,short,
8945,143,3,,,short,
8946,4,2,,,short,
8947,25,3,,,short,
8948,21,2,,,short,
8949,18,12,0.04383758950283568,0.9109096064522967,ok,0.006131114862749412
8950,29,3,,,short,
8951,23,2,,,short,
8952,37,2,,,short,
8953,32,2,,,short,
8954,35,3,,,short,
8955,42,2,,,short,
8956,43,2,,,short,
8957,37,2,,,short,
8958,41,13,0.0056105803737662744,0.8705083427187887,ok,0.0008834187022825113
8959,43,2,,,short,
8960,43,6,,,short,
8961,45,2,,,short,
8962,45,2,,,short,
8963,52,3,,,short,
8964,55,3,,,short,
8965,55,2,,,short,
8966,60,8,,,short,
8967,55,2,,,short,
8968,58,2,,,short,
8969,62,2,,,short,
8970,58,2,,,short,
8971,67,2,,,short,
8972,62,2,,,short,
8973,62,2,,,short,
8974,63,3,,,short,
8975,69,2,,,short,
8976,70,2,,,short,
8977,70,3,,,short,
8978,71,3,,,short,
8979,68,3,,,short,
8980,69,5,,,short,
8981,72,3,,,short,
8982,58,2,,,short,
8983,66,4,,,short,
8984,67,3,,,short,
8985,74,2,,,short,
8986,73,2,,,short,
8987,74,6,,,short,
8988,75,5,,,short,
8989,77,4,,,short,
8990,78,2,,,short,
8991,86,2,,,short,
8992,76,2,,,short,
8993,75,2,,,short,
8994,82,2,,,short,
8995,75,10,0.003845252688830341,0.5175823500684978,ok,0.0018561657277300118
8996,92,4,,,short,
8997,91,16,0.012778905763822632,0.9462069569595306,ok,0.0011516343964946701
8998,72,3,,,short,
8999,91,2,,,short,
9000,87,2,,,short,
9001,83,2,,,short,
9002,82,3,,,short,
9003,84,3,,,short,
9004,77,2,,,short,
9005,93,2,,,short,
9006,86,4,,,short,
9007,77,11,0.17000961235849943,0.9757483975052388,ok,0.013401233635101803
9008,88,3,,,short,
9009,98,2,,,short,
9010,93,2,,,short,
9011,102,3,,,short,
9012,91,3,,,short,
9013,77,3,,,short,
9014,109,2,,,short,
9015,98,3,,,short,
9016,102,5,,,short,
9017,104,2,,,short,
9018,110,2,,,short,
9019,96,3,,,short,
9020,105,3,,,short,
9021,82,3,,,short,
9022,114,2,,,short,
9023,96,2,,,short,
9024,107,2,,,short,
9025,114,2,,,short,
9026,122,2,,,short,
9027,113,3,,,short,
9028,101,2,,,short,
9029,113,20,0.017248510937917162,0.9190728161773778,ok,0.001706092649429803
9030,120,2,,,short,
9031,116,2,,,short,
9032,119,6,,,short,
9033,120,4,,,short,
9034,113,4,,,short,
9035,120,2,,,short,
9036,116,2,,,short,
9037,120,2,,,short,
9038,111,5,,,short,
9039,115,2,,,short,
9040,126,3,,,short,
9041,132,3,,,short,
9042,139,2,,,short,
9043,144,2,,,short,
9044,147,2,,,short,
9045,2,2,,,short,
9046,29,11,0.0030900023371719983,0.7982711979820496,ok,0.0007766717862390516
9047,22,3,,,short,
9048,16,3,,,short,
9049,23,3,,,short,
9050,37,2,,,short,
9051,35,2,,,short,
9052,35,2,,,short,
9053,37,2,,,short,
9054,34,2,,,short,
9055,34,2,,,short,
9056,45,4,,,short,
9057,45,3,,,short,
9058,43,2,,,short,
9059,43,3,,,short,
9060,41,2,,,short,
9061,45,2,,,short,
9062,45,2,,,short,
9063,40,2,,,short,
9064,42,2,,,short,
9065,50,2,,,short,
9066,52,2,,,short,
9067,47,15,0.017439188628927405,0.8644940077202236,ok,0.002609609342723586
9068,53,6,,,short,
9069,47,3,,,short,
9070,51,2,,,short,
9071,47,2,,,short,
9072,53,2,,,short,
9073,53,7,,,short,
9074,55,2,,,short,
9075,47,2,,,short,
9076,50,2,,,short,
9077,55,3,,,short,
9078,53,2,,,short,
9079,52,2,,,short,
9080,57,3,,,short,
9081,53,3,,,short,
9082,57,3,,,short,
9083,55,2,,,short,
9084,55,2,,,short,
9085,64,4,,,short,
9086,62,2,,,short,
9087,64,2,,,short,
9088,66,2,,,short,
9089,63,6,,,short,
9090,62,2,,,short,
9091,63,4,,,short,
9092,68,2,,,short,
9093,69,3,,,short,
9094,74,19,0.08039310796644632,0.986353967148261,ok,0.0031519865996181037
9095,62,3,,,short,
9096,80,2,,,short,
9097,74,2,,,short,
9098,67,2,,,short,
9099,71,5,,,short,
9100,68,3,,,short,
9101,83,2,,,short,
9102,79,14,0.006955868457645128,0.8499752032289652,ok,0.0011930376061896483
9103,84,2,,,short,
9104,78,3,,,short,
9105,76,4,,,short,
9106,75,6,,,short,
9107,89,3,,,short,
9108,77,2,,,short,
9109,81,7,,,short,
9110,72,3,,,short,
9111,87,2,,,short,
9112,86,2,,,short,
9113,80,2,,,short,
9114,82,2,,,short,
9115,87,2,,,short,
9116,86,7,,,short,
9117,88,5,,,short,
9118,93,4,,,short,
9119,81,2,,,short,
9120,88,2,,,short,
9121,85,2,,,short,
9122,99,4,,,short,
9123,98,4,,,short,
9124,82,2,,,short,
9125,104,2,,,short,
9126,88,2,,,short,
9127,108,2,,,short,
9128,95,6,,,short,
9129,104,3,,,short,
9130,103,3,,,short,
9131,95,2,,,short,
9132,82,2,,,short,
9133,103,13,0.03850580138065686,0.9465670075746521,ok,0.0037349053753757792
9134,82,5,,,short,
9135,108,19,0.014038016340923012,0.9580561991799018,ok,0.000979090660736429
9136,112,2,,,short,
9137,112,5,,,short,
9138,114,5,,,short,
9139,105,8,,,short,
9140,111,2,,,short,
9141,95,2,,,short,
9142,114,2,,,short,
9143,109,2,,,short,
9144,110,6,,,short,
9145,113,3,,,short,
9146,120,4,,,short,
9147,107,3,,,short,
9148,114,3,,,short,
9149,123,3,,,short,
9150,119,5,,,short,
9151,121,11,0.032159452108881874,0.9899594565883684,ok,0.0016193791548297692
9152,115,2,,,short,
9153,119,11,0.0713903368071773,0.9941697941980274,ok,0.002733512778992819
9154,127,12,0.03910529741951725,0.9899582339788106,ok,0.0017613562509243377
9155,115,2,,,short,
9156,123,4,,,short,
9157,110,14,0.0011795580847424273,0.014160487818370981,ok,0.004017979372206619
9158,120,2,,,short,
9159,125,2,,,short,
9160,138,2,,,short,
9161,121,2,,,short,
9162,133,9,,,short,
9163,135,2,,,short,
9164,143,19,0.006094098386096392,0.6881639572962706,ok,0.0013674309414204312
9165,151,2,,,short,
9166,148,2,,,short,
9167,152,3,,,short,
9168,152,2,,,short,
9169,153,2,,,short,
9170,139,2,,,short,
9171,13,2,,,short,
9172,2,5,,,short,
9173,14,2,,,short,
9174,25,3,,,short,
9175,4,2,,,short,
9176,29,2,,,short,
9177,18,5,,,short,
9178,26,3,,,short,
9179,29,18,0.00839210585089068,0.9606923522389968,ok,0.0005658431316061414
9180,18,4,,,short,
9181,29,3,,,short,
9182,22,2,,,short,
9183,30,2,,,short,
9184,35,3,,,short,
9185,37,2,,,short,
9186,34,2,,,short,
9187,31,4,,,short,
9188,43,2,,,short,
9189,40,2,,,short,
9190,42,2,,,short,
9191,43,2,,,short,
9192,45,3,,,short,
9193,42,2,,,short,
9194,51,4,,,short,
9195,51,3,,,short,
9196,52,5,,,short,
9197,49,2,,,short,
9198,50,2,,,short,
9199,50,2,,,short,
9200,55,2,,,short,
9201,53,2,,,short,
9202,52,2,,,short,
9203,45,3,,,short,
9204,53,2,,,short,
9205,58,2,,,short,
9206,47,4,,,short,
9207,52,3,,,short,
9208,47,3,,,short,
9209,52,5,,,short,
9210,60,5,,,short,
9211,58,4,,,short,
9212,59,2,,,short,
9213,62,2,,,short,
9214,63,5,,,short,
9215,62,2,,,short,
9216,60,6,,,short,
9217,58,14,0.008593514220526286,0.5882381759757717,ok,0.002935226445623494
9218,63,2,,,short,
9219,61,2,,,short,
9220,71,3,,,short,
9221,70,2,,,short,
9222,75,8,,,short,
9223,70,18,0.04435951619510111,0.9948839719156736,ok,0.0010603416006714072
9224,58,2,,,short,
9225,68,5,,,short,
9226,68,3,,,short,
9227,70,7,,,short,
9228,74,3,,,short,
9229,72,3,,,short,
9230,71,2,,,short,
9231,70,3,,,short,
9232,82,3,,,short,
9233,83,2,,,short,
9234,86,2,,,short,
9235,88,2,,,short,
9236,78,2,,,short,
9237,86,3,,,short,
9238,68,7,,,short,
9239,83,2,,,short,
9240,79,2,,,short,
9241,74,3,,,short,
9242,75,2,,,short,
9244,86,2,,,short,
9245,88,5,,,short,
9246,86,13,0.004134354114243622,0.0892851374185395,ok,0.0053905573230590646
9247,92,5,,,short,
9248,87,2,,,short,
9249,86,4,,,short,
9250,95,4,,,short,
9251,93,4,,,short,
9252,95,6,,,short,
9253,90,2,,,short,
9254,98,3,,,short,
9255,96,3,,,short,
9256,92,4,,,short,
9257,93,13,0.03907581900802101,0.9834602661441164,ok,0.00206879907108642
9258,95,6,,,short,
9259,82,4,,,short,
9260,88,4,,,short,
9261,89,2,,,short,
9262,98,2,,,short,
9263,82,2,,,short,
9264,93,2,,,short,
9265,104,2,,,short,
9266,101,5,,,short,
9267,96,2,,,short,
9268,110,2,,,short,
9269,105,2,,,short,
9270,101,3,,,short,
9271,82,6,,,short,
9272,104,3,,,short,
9273,114,2,,,short,
9274,101,3,,,short,
9275,112,3,,,short,
9276,82,2,,,short,
9277,105,4,,,short,
9278,113,2,,,short,
9279,110,3,,,short,
9280,116,4,,,short,
9281,114,9,,,short,
9282,111,2,,,short,
9283,110,5,,,short,
9284,111,2,,,short,
9285,118,5,,,short,
9286,123,3,,,short,
9287,124,2,,,short,
9288,127,2,,,short,
9289,127,6,,,short,
9290,122,2,,,short,
9291,127,3,,,short,
9292,126,2,,,short,
9293,122,2,,,short,
9294,128,3,,,short,
9295,120,2,,,short,
9296,133,4,,,short,
9297,143,2,,,short,
9298,127,2,,,short,
9299,136,2,,,short,
9300,134,2,,,short,
9301,134,2,,,short,
9302,136,6,,,short,
9303,148,5,,,short,
9304,135,2,,,short,
9305,135,3,,,short,
9306,134,12,0.005787415061945873,0.9579107870198271,ok,0.0005425284411249698
9307,152,2,,,short,
9308,153,3,,,short,
9309,153,3,,,short,
9310,153,2,,,short,
9311,153,3,,,short,
9312,157,2,,,short,
9313,14,4,,,short,
9314,14,2,,,short,
9315,18,3,,,short,
9316,22,4,,,short,
9317,21,2,,,short,
9318,29,2,,,short,
9319,23,2,,,short,
9320,39,2,,,short,
9321,30,2,,,short,
9322,30,2,,,short,
9323,39,2,,,short,
9324,43,2,,,short,
9325,43,5,,,short,
9326,37,3,,,short,
9327,43,4,,,short,
9328,34,2,,,short,
9329,37,2,,,short,
9330,47,2,,,short,
9331,43,5,,,short,
9332,45,2,,,short,
9333,42,4,,,short,
9334,50,3,,,short,
9335,52,6,,,short,
9336,45,2,,,short,
9337,52,2,,,short,
9338,52,2,,,short,
9339,57,4,,,short,
9340,55,4,,,short,
9341,58,3,,,short,
9342,58,4,,,short,
9343,53,2,,,short,
9344,59,3,,,short,
9345,52,2,,,short,
9346,58,2,,,short,
9347,55,6,,,short,
9348,51,4,,,short,
9349,63,3,,,short,
9350,55,2,,,short,
9351,62,3,,,short,
9352,62,2,,,short,
9353,55,4,,,short,
9354,67,2,,,short,
9355,60,2,,,short,
9356,62,2,,,short,
9357,53,2,,,short,
9358,62,3,,,short,
9359,63,4,,,short,
9360,60,8,,,short,
9361,71,2,,,short,
9362,67,3,,,short,
9363,63,5,,,short,
9364,63,3,,,short,
9365,63,4,,,short,
9366,74,3,,,short,
9367,69,5,,,short,
9368,66,5,,,short,
9369,70,2,,,short,
9370,68,6,,,short,
9371,62,2,,,short,
9372,62,3,,,short,
9373,65,7,,,short,
9374,73,3,,,short,
9375,76,2,,,short,
9376,78,3,,,short,
9377,76,3,,,short,
9378,74,2,,,short,
9379,76,3,,,short,
9380,86,3,,,short,
9381,74,2,,,short,
9382,73,4,,,short,
9383,78,5,,,short,
9384,83,6,,,short,
9385,73,2,,,short,
9386,75,2,,,short,
9387,88,2,,,short,
9388,88,5,,,short,
9389,86,5,,,short,
9390,75,2,,,short,
9391,88,2,,,short,
9392,87,3,,,short,
9393,82,2,,,short,
9394,84,4,,,short,
9395,86,3,,,short,
9396,90,6,,,short,
9397,86,3,,,short,
9398,82,3,,,short,
9399,82,2,,,short,
9400,77,2,,,short,
9401,82,5,,,short,
9402,98,4,,,short,
9403,96,2,,,short,
9404,81,4,,,short,
9405,99,5,,,short,
9406,89,7,,,short,
9407,97,4,,,short,
9408,98,7,,,short,
9409,101,7,,,short,
9410,93,3,,,short,
9411,108,3,,,short,
9412,96,7,,,short,
9413,101,3,,,short,
9414,107,2,,,short,
9415,82,2,,,short,
9416,98,2,,,short,
9417,95,4,,,short,
9418,100,2,,,short,
9419,98,3,,,short,
9420,104,3,,,short,
9421,104,6,,,short,
9422,104,3,,,short,
9423,112,3,,,short,
9424,95,4,,,short,
9425,105,2,,,short,
9426,96,2,,,short,
9427,114,6,,,short,
9428,111,3,,,short,
9429,95,2,,,short,
9430,114,4,,,short,
9431,85,4,,,short,
9432,117,6,,,short,
9433,115,4,,,short,
9434,113,2,,,short,
9435,111,3,,,short,
9436,120,5,,,short,
9437,120,8,,,short,
9438,121,10,0.03746471193894367,0.7127710102158014,ok,0.011891360116900474
9439,127,3,,,short,
9440,124,3,,,short,
9441,123,2,,,short,
9442,125,3,,,short,
9443,122,2,,,short,
9444,117,2,,,short,
9445,132,2,,,short,
9446,127,3,,,short,
9447,135,4,,,short,
9448,144,3,,,short,
9449,153,2,,,short,
9450,157,3,,,short,
9451,143,2,,,short,
9452,4,2,,,short,
9453,14,3,,,short,
9454,25,5,,,short,
9455,23,2,,,short,
9456,22,3,,,short,
9457,21,3,,,short,
9458,22,3,,,short,
9459,35,3,,,short,
9460,23,2,,,short,
9461,22,2,,,short,
9462,27,2,,,short,
9463,30,2,,,short,
9464,35,2,,,short,
9465,39,2,,,short,
9466,39,2,,,short,
9467,30,2,,,short,
9468,37,3,,,short,
