 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
13985,3074,28,291.316,780.217,0,0.715,1.379,2.385,4.564,9.472,0.118
13986,3075,27,851.458,783.774,0,1.064,1.667,3.398,7.606,18.197,0.011
13987,3075,28,851.033,782.225,0,1.451,1.390,2.418,4.637,9.593,0.019
13988,3076,27,243.037,786.048,0,0.661,1.447,2.645,5.387,11.930,0.083
13989,3076,28,242.567,788.291,0,0.867,1.570,3.024,6.427,14.707,0.043
13990,3077,27,629.850,795.668,0,1.076,1.416,2.501,4.883,10.326,0.059
13991,3077,28,628.392,797.472,0,2.287,1.349,2.247,4.069,7.843,0.003
13992,3077,29,627.459,801.454,0,1.199,1.440,2.575,5.063,10.707,0.039
13993,3078,27,372.651,796.319,0,0.728,1.363,2.375,4.632,9.897,0.114
13994,3078,28,372.377,796.338,0,0.670,1.382,2.380,4.512,9.222,0.103
13995,3079,27,439.674,803.635,0,0.746,1.428,2.539,4.975,10.511,0.131
13996,3079,28,441.778,806.239,0,0.892,1.300,2.107,3.729,7.066,0.047
13997,3080,27,838.671,806.899,0,1.153,1.299,2.122,3.816,7.424,0.027
13998,3080,28,839.198,806.920,0,0.918,1.489,2.773,5.735,12.847,0.083
13999,3080,29,838.618,806.790,0,0.926,1.340,2.254,4.186,8.415,0.063
14000,3081,27,602.866,808.108,0,0.912,1.483,2.737,5.595,12.366,0.076
14001,3081,28,600.750,806.385,0,1.916,1.450,2.626,5.275,11.490,0.013
14002,3081,29,600.612,806.965,0,1.305,1.433,2.563,5.070,10.846,0.026
14003,3082,27,470.459,814.110,0,1.104,1.498,2.823,5.931,13.542,0.036
14004,3082,28,471.766,813.691,0,1.072,1.653,3.327,7.358,17.427,0.014
14005,3083,27,906.924,815.989,0,0.731,1.529,2.929,6.231,14.325,0.051
14006,3083,28,906.099,816.454,0,0.679,1.472,2.760,5.790,13.231,0.054
14007,3083,29,903.597,815.982,0,1.276,1.495,2.805,5.851,13.232,0.021
14008,3083,30,905.740,817.749,0,0.813,1.486,2.774,5.756,12.933,0.094
14009,3083,31,904.691,821.825,0,1.413,1.437,2.566,5.053,10.733,0.019
14010,3083,32,903.448,821.160,0,0.774,1.383,2.403,4.613,9.570,0.143
14011,3083,33,905.272,822.300,0,0.890,1.408,2.494,4.904,10.472,0.111
14012,3083,34,905.994,823.823,0,0.987,1.327,2.231,4.164,8.452,0.049
14013,3083,35,905.670,822.573,0,2.008,1.467,2.675,5.391,11.729,0.007
14014,3083,36,906.507,823.322,0,1.153,1.395,2.435,4.697,9.809,0.055
14015,3083,37,905.634,823.863,0,0.780,1.318,2.207,4.114,8.361,0.084
14016,3083,38,907.259,825.535,0,1.637,1.466,2.675,5.401,11.791,0.011
14017,3083,39,905.665,824.648,0,0.883,1.467,2.656,5.304,11.429,0.107
14018,3084,27,862.511,818.751,0,0.783,1.387,2.389,4.526,9.243,0.116
14019,3084,28,860.906,819.282,0,1.015,1.328,2.201,3.996,7.798,0.045
14020,3085,27,851.619,828.680,0,0.690,1.445,2.639,5.380,11.945,0.098
14021,3085,28,852.438,828.525,0,0.770,1.387,2.428,4.698,9.825,0.125
14022,3085,29,852.573,829.668,0,1.004,1.234,1.918,3.261,5.967,0.012
14023,3085,30,852.269,829.707,0,1.048,1.339,2.242,4.119,8.142,0.055
14024,3085,31,852.633,825.352,0,0.717,1.464,2.685,5.477,12.142,0.118
14025,3085,32,853.259,825.432,0,0.691,1.337,2.243,4.128,8.159,0.102
14026,3086,27,810.434,830.813,0,1.075,1.265,2.003,3.469,6.449,0.014
14027,3086,28,811.438,828.310,0,0.999,1.435,2.556,5.028,10.696,0.082
14028,3086,29,812.249,827.921,0,1.132,1.350,2.275,4.203,8.351,0.039
14029,3087,27,490.374,831.616,0,0.879,1.532,2.919,6.160,14.047,0.074
14030,3087,28,492.524,833.321,0,0.869,1.432,2.565,5.068,10.791,0.113
14031,3088,27,802.793,839.284,0,0.871,1.629,3.237,7.073,16.575,0.019
14032,3088,28,803.165,841.495,0,0.881,1.338,2.250,4.193,8.500,0.091
14033,3088,29,802.971,842.530,0,1.647,1.441,2.603,5.214,11.316,0.011
14034,3088,30,802.626,842.006,0,1.657,1.533,2.915,6.142,13.984,0.006
14035,3088,31,802.331,840.776,0,2.167,1.529,2.915,6.184,14.229,0.003
14036,3088,32,802.274,843.153,0,2.314,1.442,2.620,5.311,11.731,0.004
14037,3088,33,802.636,842.555,0,1.608,1.444,2.610,5.231,11.364,0.011
14038,3088,34,802.424,843.539,0,1.652,1.399,2.465,4.837,10.366,0.013
14039,3088,35,801.736,841.569,0,2.197,1.447,2.646,5.404,12.048,0.004
14040,3088,36,801.890,842.418,0,1.356,1.249,1.972,3.411,6.348,0.007
14041,3088,37,801.166,842.409,0,1.287,1.486,2.746,5.619,12.434,0.025
14042,3088,38,800.961,841.662,0,0.805,1.438,2.674,5.602,12.860,0.115
14043,3088,39,799.826,840.616,0,1.202,1.639,3.263,7.127,16.664,0.007
14044,3088,40,801.394,841.688,0,1.038,1.402,2.443,4.687,9.693,0.076
14045,3088,41,802.231,841.725,0,0.815,1.399,2.455,4.773,10.064,0.144
14046,3088,42,801.835,841.668,0,1.120,1.344,2.253,4.147,8.223,0.051
14047,3088,43,802.452,840.766,0,1.206,1.385,2.404,4.623,9.644,0.054
14048,3088,44,802.799,840.224,0,0.940,1.331,2.239,4.167,8.428,0.074
14049,3088,45,803.661,840.307,0,1.136,1.296,2.116,3.802,7.385,0.034
14050,3088,46,804.340,840.564,0,1.708,1.294,2.097,3.720,7.086,0.011
14051,3088,47,804.897,840.052,0,1.896,1.374,2.368,4.504,9.260,0.007
14052,3088,48,804.156,839.739,0,1.709,1.347,2.287,4.299,8.769,0.010
14053,3088,49,803.559,840.636,0,2.094,1.316,2.160,3.876,7.459,0.006
14054,3088,50,804.091,840.554,0,1.822,1.379,2.367,4.469,9.101,0.005
14055,3088,51,804.197,840.613,0,1.499,1.447,2.597,5.141,10.972,0.015
14056,3088,52,804.224,839.684,0,1.618,1.556,2.981,6.276,14.172,0.008
14057,3088,53,802.885,837.621,0,0.975,1.466,2.758,5.854,13.620,0.077
14058,3088,54,802.608,836.254,0,1.472,1.603,3.221,7.181,17.234,0.006
14059,3088,55,802.844,836.765,0,1.039,1.251,1.975,3.419,6.388,0.015
14060,3088,56,803.288,837.077,0,1.177,1.307,2.154,3.918,7.712,0.030
14061,3088,57,803.340,837.464,0,1.352,1.241,1.936,3.302,6.057,0.006
14062,3088,58,803.996,838.474,0,1.353,1.432,2.566,5.106,11.036,0.031
14063,3088,59,803.507,838.294,0,1.308,1.327,2.193,3.970,7.726,0.027
14064,3088,60,804.394,839.295,0,1.134,1.398,2.450,4.754,10.003,0.064
14065,3088,61,804.330,839.080,0,0.823,1.314,2.189,4.034,8.079,0.071
14066,3089,27,62.602,846.917,0,1.231,1.443,2.616,5.256,11.434,0.032
14067,3089,28,62.230,847.970,0,0.959,1.658,3.360,7.486,17.856,0.012
14068,3090,27,822.995,847.531,0,1.070,1.605,3.165,6.880,16.065,0.018
14069,3090,28,827.249,847.267,0,0.725,1.469,2.721,5.620,12.619,0.079
14070,3090,29,824.493,843.253,0,0.703,1.424,2.513,4.891,10.287,0.120
14071,3091,27,449.124,852.053,0,1.078,1.544,2.944,6.203,14.085,0.032
14072,3091,28,446.532,850.299,0,1.234,1.392,2.412,4.599,9.456,0.031
14073,3092,27,478.451,854.152,0,0.580,1.283,2.075,3.715,7.249,0.046
14074,3092,28,477.498,851.207,0,1.378,1.580,3.060,6.527,14.961,0.016
14075,3092,29,476.037,849.612,0,1.613,1.489,2.783,5.786,13.042,0.011
14076,3092,30,476.052,848.524,0,1.217,1.509,2.829,5.875,13.183,0.024
14077,3092,31,479.282,849.843,0,1.221,1.537,2.919,6.126,13.863,0.019
14078,3093,27,974.464,854.399,0,0.671,1.315,2.171,3.944,7.738,0.083
14079,3093,28,975.537,856.489,0,0.730,1.371,2.374,4.565,9.559,0.122
14080,3094,27,512.937,869.769,0,0.765,1.427,2.577,5.199,11.445,0.127
14081,3094,28,514.067,866.638,0,0.974,1.380,2.427,4.779,10.306,0.089
14082,3095,27,736.280,879.694,0,1.095,1.490,2.761,5.662,12.552,0.043
14083,3095,28,737.349,878.990,0,1.098,1.566,3.034,6.503,15.026,0.026
14084,3095,29,736.148,881.246,0,1.359,1.544,2.921,6.068,13.506,0.012
14085,3095,30,733.497,878.915,0,0.870,1.479,2.750,5.696,12.817,0.096
14086,3095,31,733.182,879.427,0,0.831,1.487,2.741,5.577,12.232,0.113
14087,3095,32,730.784,881.331,0,1.339,1.351,2.301,4.338,8.878,0.023
14088,3095,33,732.593,882.414,0,0.899,1.460,2.678,5.477,12.196,0.113
14089,3095,34,732.247,882.295,0,0.983,1.272,2.035,3.569,6.744,0.022
14090,3095,35,730.233,885.309,0,0.793,1.380,2.382,4.538,9.350,0.132
14091,3095,36,729.902,884.499,0,0.791,1.473,2.727,5.604,12.481,0.083
14092,3095,37,731.470,885.941,0,0.785,1.418,2.523,5.000,10.795,0.141
14093,3095,38,730.949,885.641,0,0.765,1.469,2.686,5.418,11.773,0.108
14094,3095,39,732.667,887.328,0,1.333,1.359,2.314,4.340,8.779,0.024
14095,3095,40,730.523,889.321,0,0.986,1.416,2.477,4.762,9.855,0.092
14096,3096,27,767.482,880.364,0,1.468,1.466,2.660,5.319,11.458,0.014
14097,3096,28,768.669,880.067,0,0.638,1.320,2.212,4.099,8.241,0.077
14098,3097,27,395.520,882.178,0,0.559,1.203,1.831,3.058,5.520,0.007
14099,3097,28,395.067,881.609,0,0.567,1.237,1.948,3.395,6.440,0.022
14100,3098,27,823.340,892.688,0,2.179,1.395,2.421,4.619,9.488,0.003
14101,3098,28,824.529,890.602,0,1.236,1.420,2.495,4.839,10.151,0.031
14102,3098,29,821.488,891.668,0,1.232,1.524,2.870,5.968,13.390,0.020
14103,3098,30,825.128,892.270,0,1.810,1.501,2.778,5.659,12.405,0.006
14104,3098,31,825.686,891.370,0,0.756,1.436,2.633,5.409,12.136,0.133
14105,3099,27,181.718,894.834,0,0.707,1.310,2.165,3.955,7.847,0.081
14106,3099,28,183.586,898.602,0,0.658,1.348,2.254,4.117,8.054,0.090
14107,3100,27,432.689,895.510,0,1.305,1.364,2.316,4.325,8.706,0.028
14108,3100,28,432.832,895.252,0,0.633,1.317,2.209,4.130,8.433,0.074
14109,3101,27,223.632,896.043,0,0.830,1.544,2.938,6.166,13.923,0.071
14110,3101,28,219.803,893.136,0,0.701,1.402,2.485,4.918,10.628,0.104
14111,3102,27,792.039,896.189,0,1.536,1.431,2.567,5.104,10.998,0.011
14112,3102,28,793.366,896.816,0,1.026,1.460,2.650,5.310,11.477,0.076
14113,3102,29,794.825,893.672,0,1.130,1.416,2.484,4.801,10.002,0.049
14114,3102,30,794.137,894.347,0,1.099,1.588,3.087,6.601,15.150,0.019
14115,3103,27,808.457,896.418,0,0.654,1.293,2.099,3.752,7.259,0.061
14116,3103,28,808.325,900.775,0,1.138,1.340,2.235,4.087,8.030,0.035
14117,3104,27,868.185,897.856,0,0.781,1.462,2.701,5.573,12.542,0.105
14118,3104,28,866.563,895.978,0,0.876,1.533,2.914,6.132,13.919,0.060
14119,3105,27,891.278,899.852,0,0.910,1.412,2.496,4.880,10.328,0.095
14120,3105,28,891.279,900.352,0,0.844,1.389,2.415,4.623,9.546,0.123
14121,3106,27,512.225,905.044,0,0.941,1.533,2.931,6.205,14.173,0.062
14122,3106,28,510.025,904.611,0,1.264,1.473,2.699,5.477,12.020,0.031
14123,3107,27,466.219,916.055,0,0.872,1.504,2.818,5.854,13.151,0.084
14124,3107,28,469.726,918.491,0,1.055,1.552,2.967,6.264,14.252,0.039
14125,3108,27,466.738,925.639,0,0.932,1.535,2.899,6.033,13.515,0.067
14126,3108,28,462.448,926.579,0,1.313,1.362,2.281,4.151,8.038,0.031
14127,3109,27,557.083,926.228,0,1.138,1.443,2.627,5.334,11.788,0.047
14128,3109,28,558.486,927.609,0,1.039,1.392,2.430,4.692,9.808,0.066
14129,3110,27,645.779,938.063,0,0.946,1.530,2.907,6.094,13.745,0.063
14130,3110,28,643.608,937.085,0,0.913,1.352,2.304,4.341,8.867,0.095
14131,3110,29,646.885,938.660,0,1.330,1.449,2.633,5.320,11.676,0.021
14132,3111,27,231.647,939.972,0,1.248,1.517,2.843,5.886,13.139,0.020
14133,3111,28,231.180,941.948,0,1.422,1.562,2.997,6.342,14.430,0.016
14134,3111,29,228.818,943.481,0,1.029,1.452,2.622,5.240,11.333,0.066
14135,3112,27,212.293,941.506,0,0.865,1.540,2.930,6.148,13.884,0.074
14136,3112,28,214.557,937.575,0,0.697,1.298,2.106,3.732,7.085,0.060
14137,3113,27,662.419,945.885,0,1.422,1.459,2.656,5.339,11.581,0.016
14138,3113,28,662.242,945.433,0,0.918,1.608,3.182,6.943,16.272,0.020
14139,3113,29,663.428,943.620,0,1.306,1.321,2.169,3.882,7.422,0.020
14140,3113,30,662.790,943.013,0,0.881,1.563,3.035,6.524,15.110,0.052
14141,3113,31,660.091,943.167,0,1.215,1.415,2.497,4.869,10.267,0.036
14142,3114,27,57.720,947.487,0,0.714,1.302,2.112,3.748,7.145,0.063
14143,3114,28,59.214,949.653,0,0.769,1.292,2.150,3.991,8.112,0.073
14144,3115,27,639.198,949.038,0,0.990,1.376,2.389,4.603,9.638,0.075
14145,3115,28,640.189,953.572,0,1.280,1.440,2.579,5.107,10.933,0.030
14146,3116,27,64.114,950.921,0,1.432,1.402,2.456,4.748,9.913,0.012
14147,3116,28,64.543,950.809,0,1.695,1.344,2.261,4.187,8.383,0.006
14148,3116,29,64.645,951.353,0,1.328,1.249,1.970,3.400,6.314,0.007
14149,3116,30,64.504,952.458,0,0.964,1.272,2.029,3.536,6.610,0.025
14150,3116,31,63.705,952.412,0,0.881,1.381,2.362,4.434,8.956,0.099
14151,3117,27,690.908,952.578,0,0.745,1.462,2.708,5.621,12.733,0.100
14152,3117,28,691.926,952.379,0,1.034,1.478,2.723,5.566,12.338,0.073
14153,3117,29,692.046,953.127,0,1.198,1.447,2.629,5.311,11.636,0.036
14154,3118,27,194.609,963.501,0,1.000,1.320,2.194,4.028,8.017,0.047
14155,3118,28,196.372,962.732,0,0.765,1.372,2.367,4.508,9.282,0.126
14156,3118,29,196.875,962.096,0,0.963,1.356,2.318,4.380,8.970,0.067
14157,3118,30,196.470,962.839,0,0.734,1.413,2.489,4.850,10.246,0.147
14158,3119,27,352.098,965.256,0,0.906,1.501,2.833,5.972,13.699,0.075
14159,3119,28,350.573,965.516,0,0.578,1.276,2.030,3.533,6.609,0.034
14160,3120,27,9.283,969.248,0,0.929,1.317,2.182,3.986,7.883,0.053
14161,3120,28,8.803,969.054,0,0.758,1.472,2.722,5.592,12.456,0.088
14162,3120,29,8.733,968.981,0,0.780,1.498,2.782,5.699,12.581,0.107
14163,3120,30,8.432,969.380,0,0.824,1.539,2.937,6.200,14.129,0.062
14164,3120,31,8.712,969.062,0,0.952,1.466,2.679,5.417,11.834,0.082
14165,3120,32,9.290,968.780,0,0.810,1.348,2.257,4.137,8.139,0.101
14166,3120,33,9.671,968.945,0,0.888,1.360,2.317,4.360,8.884,0.086
14167,3120,34,10.316,969.016,0,0.752,1.416,2.497,4.862,10.216,0.137
14168,3120,35,11.194,968.633,0,0.867,1.319,2.187,3.999,7.909,0.066
14169,3120,36,11.366,968.543,0,0.985,1.305,2.130,3.816,7.358,0.050
14170,3120,37,11.181,968.571,0,0.785,1.290,2.099,3.756,7.258,0.051
14171,3120,38,11.235,967.906,0,0.667,1.397,2.433,4.652,9.566,0.112
14172,3121,27,221.616,983.349,0,0.734,1.416,2.485,4.803,10.015,0.129
